test,episode_view,event_family,side,volatility_regime,scale,representation,field,reason_counts,failed_gates
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,DIRECTION_RUN,efficiency,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;no_symbol_concentration;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,DIRECTION_RUN,origin_disagreement_bars,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;no_symbol_concentration;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,DIRECTION_RUN,range_atr,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,DIRECTION_RUN,recent_slope_atr,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;no_symbol_concentration;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,DIRECTION_RUN,w32_displacement_atr,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,DIRECTION_RUN,w32_range_atr,NO_EXACT_STRATUM_SUPPORT=41,no_symbol_concentration;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,DIRECTION_RUN,w4_displacement_atr,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,DIRECTION_RUN,w4_range_atr,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;no_symbol_concentration;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,DIRECTION_RUN,w8_displacement_atr,NO_EXACT_STRATUM_SUPPORT=41,exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,DIRECTION_RUN,w8_range_atr,NO_EXACT_STRATUM_SUPPORT=41,no_symbol_concentration;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,age_bars,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;no_symbol_concentration;view_sign_agreement;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,close_location,NO_EXACT_STRATUM_SUPPORT=41,no_symbol_concentration;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,displacement_atr,NO_EXACT_STRATUM_SUPPORT=41,exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,efficiency,NO_EXACT_STRATUM_SUPPORT=41,exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,origin_disagreement_bars,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;no_symbol_concentration;view_sign_agreement;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,range_atr,NO_EXACT_STRATUM_SUPPORT=41,no_symbol_concentration;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,recent_slope_atr,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,w32_displacement_atr,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,w32_range_atr,NO_EXACT_STRATUM_SUPPORT=41,no_symbol_concentration;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,w4_displacement_atr,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,w4_range_atr,NO_EXACT_STRATUM_SUPPORT=41,sign_consistency;no_symbol_concentration;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,w8_displacement_atr,NO_EXACT_STRATUM_SUPPORT=41,exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,FIXED_8,w8_range_atr,NO_EXACT_STRATUM_SUPPORT=41,no_symbol_concentration;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,age_bars,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,sign_consistency;no_symbol_concentration;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,close_location,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,sign_consistency;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,displacement_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,sign_consistency;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,efficiency,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,sign_consistency;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,origin_disagreement_bars,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,sign_consistency;no_symbol_concentration;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,range_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,sign_consistency;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,recent_slope_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,sign_consistency;no_symbol_concentration;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,w32_displacement_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,sign_consistency;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,w32_range_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,no_symbol_concentration;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,w4_displacement_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,sign_consistency;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,w4_range_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,sign_consistency;no_symbol_concentration;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,w8_displacement_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,JOINT,FUNDING_LOW|OI_EXPANSION_SHOCK,,1H,HYBRID_ORIGIN,w8_range_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=1;NO_EXACT_STRATUM_SUPPORT=40,no_symbol_concentration;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,age_bars,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,close_location,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,leave_one_symbol_out;view_sign_agreement;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,displacement_atr,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,efficiency,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,origin_disagreement_bars,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,range_atr,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,recent_slope_atr,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,w32_displacement_atr,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,w32_range_atr,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,w4_displacement_atr,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,w4_range_atr,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,w8_displacement_atr,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,ATR_ORIGIN,w8_range_atr,ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,age_bars,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,close_location,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,displacement_atr,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,efficiency,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,origin_disagreement_bars,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,range_atr,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,recent_slope_atr,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,w32_displacement_atr,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,w32_range_atr,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,w4_displacement_atr,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,w4_range_atr,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,w8_displacement_atr,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,CONFIRMED_DIRECTION_CHANGE,w8_range_atr,INSUFFICIENT_HISTORY=1;NO_CONFIRMED_CHANGE_32=2;NO_EXACT_STRATUM_SUPPORT=1569,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,age_bars,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,close_location,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,displacement_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,efficiency,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,origin_disagreement_bars,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,range_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,recent_slope_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,w32_displacement_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,w32_range_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,w4_displacement_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,w4_range_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,w8_displacement_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,DIRECTION_RUN,w8_range_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,age_bars,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,sign_consistency;no_symbol_concentration;view_sign_agreement;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,close_location,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,displacement_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,efficiency,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,origin_disagreement_bars,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,sign_consistency;no_symbol_concentration;view_sign_agreement;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,range_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,recent_slope_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,w32_displacement_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,w32_range_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,w4_displacement_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,w4_range_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,w8_displacement_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,FIXED_8,w8_range_atr,INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1570,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,HYBRID_ORIGIN,age_bars,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,sign_consistency;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,HYBRID_ORIGIN,close_location,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,HYBRID_ORIGIN,displacement_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,HYBRID_ORIGIN,efficiency,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,HYBRID_ORIGIN,origin_disagreement_bars,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,sign_consistency;leave_one_symbol_out;exclusion_rate;chronological_third_stability
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,HYBRID_ORIGIN,range_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,HYBRID_ORIGIN,recent_slope_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,HYBRID_ORIGIN,w32_displacement_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,HYBRID_ORIGIN,w32_range_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,HYBRID_ORIGIN,w4_displacement_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,HYBRID_ORIGIN,w4_range_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
B_SIDE_WITHIN_FAMILY,8H,OI,OI_CONTRACTION_SHOCK,,15m,HYBRID_ORIGIN,w8_displacement_atr,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=74;INSUFFICIENT_HISTORY=1;NO_EXACT_STRATUM_SUPPORT=1530,exclusion_rate
